,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
957,UOSUQZZICNGJPM-SZEGNKBPNA-N,CHEMBL1278019,3269,A,6.1,chembl20,685205,9606,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(CCC5)(F)C(O)=O,O=C(O)C1(F)CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
958,UOWPMQNCLJZBEA-LELJVTLKNA-N,17963332,3269,A,7.7000600000000015,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)NS(=O)(=O)C=4C(OC)=CC=CC4)CC2)C=CC1Cl,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
959,UJDYUOWUTALBPP-AQYSXWTQNA-N,CHEMBL2158841,3269,A,7.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O)Cl)Cl,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
960,UJMUXUJLIHKBEA-MRXNPFEDNA-N,52937527,3269,A,9.80134,pubchem,591512,9606,HRH1,2055,O=C1N(N=C(C=2C1=CC=CC2)CC=3C=CC(O)=CC3)C[C@@H]4N(CCC4)C,CN1CCC[C@@H]1Cn1nc(Cc2ccc(O)cc2)c2ccccc2c1=O
961,UQAJLTTZWHXNJH-ZYMSVLFVNA-N,CHEMBL552057,3269,A,7.46,chembl20,577960,9606,HRH1,2055,N1(C=2C=CC=CC2SC3=C1C=C(C=C3)C(O)=O)CCCCN4CCN(C=5N(C(N(C(C5)=O)C)=O)C)CC4,Cn1c(N2CCN(CCCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O
962,UNTNFKPMHAXOEK-UHFFFAOYNA-N,57399432,3269,A,7.21467,pubchem,644866,9606,HRH1,2055,ClC1=CC=C(N2CCN(CCC2)CCCCC=3SC=4C(N3)=CC=CC4)C=C1,Clc1ccc(N2CCCN(CCCCc3nc4ccccc4s3)CC2)cc1
963,UKEGGLXTKHMXEB-UMMLCDPINA-N,CHEMBL519240,3269,A,5.45,chembl20,493963,9606,HRH1,2055,N=1C(=NC(=C2CC=C3C(C12)[C@H]4[C@@H](O3)CCCC4)N5CCNCC5)N,Nc1nc2c(c(N3CCNCC3)n1)CC=C1O[C@H]3CCCC[C@H]3C12
964,UKHPZHQUPSAUMR-UHFFFAOYNA-N,CHEMBL402826,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)OC(=N6)CCC)=NN3)C)C=CC(C)=N2,CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3
965,UMSPPMMERAOIRT-PKRZOPRNNA-N,CHEMBL2158822,3269,A,8.2,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C=4C=CC=CC4C(O)=O)Cl)Cl,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
966,UHPLDFSEISHDBD-UHFFFAOYNA-N,CHEMBL1092649,3269,A,8.85,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)=C2CC3=CN=CC=N3)F,CN(C)CCC1=C(Cc2cnccn2)c2ccc(F)cc2C1
967,UHZJBSJVGFOSSA-UHFFFAOYNA-N,CHEMBL255806,3269,A,5.9,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5Br)OC(=N6)C)=NN3)C)C=CC(C)=N2,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1
968,UEMKNKCKJCNUSX-UHFFFAOYNA-N,22397436,3269,A,8.10018,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)C4=CC(S(=O)(=O)C)=CC=C4)CC2)C=CC1Cl,CS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
969,UEQUQVLFIPOEMF-UHFFFAOYNA-N,CHEMBL6437,24448,A,11.22,chembl20,84698,10116,HRH1,2055,N12C(C=3C(=CC=CC3)CC4=C1C=CC=C4)CN(CC2)C,CN1CCN2c3ccccc3Cc3ccccc3C2C1
970,UEQUQVLFIPOEMF-UHFFFAOYNA-N,CHEMBL6437,3269,A,9.76,chembl20,774767,9606,HRH1,2055,N12C(C=3C(=CC=CC3)CC4=C1C=CC=C4)CN(CC2)C,CN1CCN2c3ccccc3Cc3ccccc3C2C1
971,UGSSYCALUUTVMW-UHFFFAOYNA-N,CHEMBL85,24448,A,7.1,chembl20,478587,10116,HRH1,2055,C1(C(N2CCCC=C2N=C1C)=O)CCN3CCC(C4=NOC=5C4=CC=C(F)C5)CC3,CC1=NC2=CCCCN2C(=O)C1CCN1CCC(c2noc3cc(F)ccc23)CC1
972,UGSSYCALUUTVMW-UHFFFAOYNA-N,CHEMBL85,3269,A,8.59,chembl20,84427,9606,HRH1,2055,C1(C(N2CCCC=C2N=C1C)=O)CCN3CCC(C4=NOC=5C4=CC=C(F)C5)CC3,CC1=NC2=CCCCN2C(=O)C1CCN1CCC(c2noc3cc(F)ccc23)CC1
973,UCNOTTVNPRSTFW-XSFNXXSENA-N,16655023,3269,A,7.13077,pubchem,288105,9606,HRH1,2055,FC1=CC=C(/C=C(/CN2CCN(C[C@@H]3ON=C4[C@H]3COC=5C4=CC(OC)=C(OC)C5)CC2)\C)C=C1,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C(C)=C/c4ccc(F)cc4)CC3)[C@@H]1CO2
974,UCQNMJXTWOYVNH-UHFFFAOYNA-N,CHEMBL459373,3269,A,6.69,chembl20,540493,9606,HRH1,2055,C=1C2=C(C=CC1)SC3=C(N2CCCN(CC4=CC=C(C=C4)OCCCN5CCCCC5)C)C=C(C=C3)Cl,CN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(OCCCN2CCCCC2)cc1
975,UFCXUUIZIMGORH-HXTKINSTNA-N,49836639,3269,A,7.10002,pubchem,537324,9606,HRH1,2055,O1C=2C(C3(CC(N4CCC(CC4)C(=O)O)CC3)CC=5C1=CC=CC5)=CC=CC2,O=C(O)C1CCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)CC1
976,UFELHYMQYHVXRS-DCQYCDFTNA-N,49836295,3269,A,7.7000600000000015,pubchem,537324,9606,HRH1,2055,OC(=O)C1CN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CC=C1,O=C(O)C1C=CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
977,UFELHYMQYHVXRS-DCQYCDFTNA-N,CHEMBL1277935,24448,A,8.06,chembl20,685211,10116,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(C=CC5)C(O)=O,O=C(O)C1C=CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
978,UFELHYMQYHVXRS-TZOPNPJKNA-N,CHEMBL1278021,3269,A,6.8,chembl20,685205,9606,HRH1,2055,[C@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(C=CC5)C(O)=O,O=C(O)C1C=CCN(C2CC[C@@]3(Cc4ccccc4Cc4ccccc43)C2)C1
979,UFICFJNNTWVADE-LNNLXFCONA-N,CHEMBL58973,24448,A,8.22,chembl20,84710,10116,HRH1,2055,N1=CNC=C1CCCCCN(CCC(C2=CC=C(C=C2)Cl)C3=NC=CC=C3)C,CN(CCCCCc1c[nH]cn1)CCC(c1ccc(Cl)cc1)c1ccccn1
980,UFLGIAIHIAPJJC-UHFFFAOYNA-N,CHEMBL1241,3269,A,7.4,chembl20,84547,9606,HRH1,2055,N(C=1N=CC=CC1)(CC2=CC=CC=C2)CCN(C)C,CN(C)CCN(Cc1ccccc1)c1ccccn1
981,UCAOEOZGCIGAIW-NRFANRHFNA-N,CHEMBL102929,3269,N,4.8,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC2=CC=C(C(C3CC3)=O)C=C2)CC1)(C=4C(C)=CC=CC4)(=O)=O,Cc1ccccc1S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)C1
982,UDCCWKBPMHTQIP-ZYMSVLFVNA-N,CHEMBL564370,3269,A,7.64,chembl20,577960,9606,HRH1,2055,C(CCN1C2=C(SC=3C=CC=CC13)C=CC(C(O)=O)=C2)N4CCN(C=5N(C(N(C(C5)=O)C)=O)C)CCC4,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O
983,UDFINYYIZQZTKF-UYBDAZJANA-N,CHEMBL410734,24448,A,6.85,chembl20,84704,10116,HRH1,2055,N1(C2C3=C(C=C(C=C3)Cl)CCC4=C2N=CC=C4)CC(=O)NCC1,O=C1CN(C2c3ccc(Cl)cc3CCc3cccnc32)CCN1
984,SXCVVYUSUGUSMW-UHFFFAOYNA-N,73346042,3269,A,6.29073,pubchem,764178,9606,HRH1,2055,FCCOC=1C(N2CCN(CC2)CCCCN3N=CC(=O)N(C3=O)C)=CC=CC1,Cn1c(=O)cnn(CCCCN2CCN(c3ccccc3OCCF)CC2)c1=O
985,SWDWBOARDFBZAD-GOSISDBHNA-N,CHEMBL1935447,3269,A,8.85,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CC3=CC=C(C=C3)OC)C([C@H]4CNCCS4)=NC2=C1,COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1
986,SWDWBOARDFBZAD-UHFFFAOYNA-N,CHEMBL1935448,3269,A,7.04,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CC3=CC=C(C=C3)OC)C(C4CNCCS4)=NC2=C1,COc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1
987,TYDWSEQLTIBAPO-AOYCEVKUNA-N,CHEMBL2158789,3269,A,6.7,chembl20,856370,9606,HRH1,2055,C([C@@](C)(N1CCC(CN2CCC(OC=3C=CC(=C(C3C)Cl)Cl)CC2)CC1)CC4=CC=CC=C4)(O)=O,Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccccc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl
988,SYDJFDHCVPRQIP-UHFFFAOYNA-N,CHEMBL1935433,3269,A,8.31,chembl20,796225,9606,HRH1,2055,C=1C=C2N=C(C3CCCN(CC(N4CCCCC4)=O)C3)N(CC5=CC=C(C=C5)F)C2=CC1,O=C(CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1)N1CCCCC1
989,SYNXMLXHBZIEOT-ZGZFQTMPNA-N,11848677,3269,A,6.284,pubchem,470737,9606,HRH1,2055,S(=O)(=O)(N)C1=CC=2N=C(OC2C=C1)NC3CCN(CC3)CC4=CC(OCC)=C(OC)C=C4,CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)ccc1OC
990,TVKCCIBAUDHHBL-UHFFFAOYNA-N,CHEMBL558663,3269,A,7.85,chembl20,584293,9606,HRH1,2055,C1=CC=C2N(C(N3CCC(CC3)N(CC4CCOCC4)C)=NC2=C1)CC=5C=CC(=CC5)OC,COc1ccc(Cn2c(N3CCC(N(C)CC4CCOCC4)CC3)nc3ccccc32)cc1
991,UALAMQRWRIVLLQ-UHFFFAOYNA-N,CHEMBL272546,3269,A,5.5,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)CC)CC3)=NN2)C,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3
992,UAUJDKBNVRSJBD-UHFFFAOYNA-N,CHEMBL10602,3269,A,5.29,chembl20,605748,9606,HRH1,2055,C=1C=C(C=CC1)C(CN(C)C)C2=CC=CC=C2,CN(C)CC(c1ccccc1)c1ccccc1
993,UBCZIICPWSGHLS-WYAKWROONA-N,CHEMBL322695,3269,A,5.0,chembl20,84425,9606,HRH1,2055,C(C1=NC=CN=C1)(N[C@@H]2CN(CCCOC=3C=CC(C(=O)C)=CC3)CC2)=O,CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)c3cnccn3)C2)cc1
994,TZBFBARTOUGERH-UHFFFAOYNA-N,CHEMBL1783972,3269,A,5.15,chembl20,750451,9606,HRH1,2055,C1(C=2C=NC=CC2)=CC=C3C(C4=C(N3CCC=5C=CC=CN5)CCN(C4)C)=C1,CN1CCc2c(c3cc(-c4cccnc4)ccc3n2CCc2ccccn2)C1
995,TWMXGXSGGIIQDM-UHFFFAOYNA-N,CHEMBL2205812,3269,A,5.42,chembl20,884323,9606,HRH1,2055,C12C3C4C5C1C6C(C4C(C62)(N3CCC7=CC=C(C=C7)OC)O)C5,COc1ccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1
996,TZVRVTZSSPWUGF-UHFFFAOYNA-N,CHEMBL256472,3269,A,5.5,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)OC(=N6)COC)=NN3)C)C=CC(C)=N2,COCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3
997,TZZKWSLLNPOOCC-UHFFFAOYNA-N,44591099,3269,A,7.10237,pubchem,392464,9606,HRH1,2055,O(CCCN1CCCCC1)C2=CC=C(CN(CCC=C3C=4C(CCC=5C3=CC=CC5)=CC=CC4)C)C=C2,CN(CCC=C1c2ccccc2CCc2ccccc21)Cc1ccc(OCCCN2CCCCC2)cc1
998,VBCICAQKBGYRMP-UHFFFAOYNA-N,CHEMBL444353,3269,A,7.92,chembl20,302883,9606,HRH1,2055,C=12C(C=3N(C=CN3)CC(C1N(C)C=C2)=O)C4=CCNCC4,Cn1ccc2c1C(=O)Cn1ccnc1C2C1=CCNCC1
999,VBMKWPABKWXAOB-UHFFFAOYNA-N,CHEMBL95125,3269,A,8.2,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3N=CC=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(Cl)=C(C=C7)Cl)=O,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccccn4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC
1000,VCADIWSEVTZZOR-UYBDAZJANA-N,25147771,3269,A,7.01002,pubchem,408968,9606,HRH1,2055,ClC1=CC2=C(N=C(N3CCN(CC3)C)N=C2C=C1)NCC=4C=COC4,CN1CCN(c2nc(NCc3ccoc3)c3cc(Cl)ccc3n2)CC1
1001,VCLTUEPMXZBALZ-JBKYRYQPNA-N,49836410,24448,A,7.9100899999999985,pubchem,537330,10116,HRH1,2055,FC1(CCN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CC1)C(O)=O,O=C(O)C1(F)CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CC1
1002,VCLTUEPMXZBALZ-JBKYRYQPNA-N,49836410,3269,A,7.400010000000001,pubchem,537324,9606,HRH1,2055,FC1(CCN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CC1)C(O)=O,O=C(O)C1(F)CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)CC1
1003,UXQVMDVKHFQOEU-LJQANCHMNA-N,71451044,3269,A,9.50031,pubchem,687274,9606,HRH1,2055,ClC1=CC=C(CC2=NN(C[C@@H]3N(CCC3)CCCC)C(=O)C4=NC=CC=C24)C=C1,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O
1004,PDJBLXDNFLXACI-OKPOJWAQNA-N,71449858,3269,A,7.10002,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)C4=CC(S(=O)(=O)CCCC(=O)O)=CC=C4)CC2)C=CC1Cl,O=C(O)CCCS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
1005,VDAMCZUHIJCJPK-UHFFFAOYNA-N,CHEMBL98079,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3C=CC(=CC3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O,COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccccc3)C2)cc(OC)c1OC
1006,VDCBDIRJDJYCIZ-UHFFFAOYNA-N,CHEMBL2207642,3269,A,6.31,chembl20,886464,9606,HRH1,2055,C1=CC=2C(=CC=C1)C(=CC2CN3CCN(CC3)C4=C(C=CC=C4)OC)CN5CCN(CC5)C6=CC=C(C=C6)Cl,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)c3cccccc2-3)CC1
1007,VDFDTTRCUDMUDX-HNNXBMFYNA-N,71463288,3269,A,7.7000600000000015,pubchem,719511,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CSC=3C=C(OC)C=CC3)C=CC1Cl,COc1cccc(SC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1
1008,UYZUQDLFLZXDNQ-WYUMXYHSNA-N,CHEMBL152126,3269,A,6.2,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCN2CCCC2,c1nc(CCCCCCCCN2CCCC2)c[nH]1
1009,UZFUMFWJEGINFP-GLAYEKRENA-N,CHEMBL2151156,3269,A,7.9,chembl20,853257,9606,HRH1,2055,CC1(CCCN(C1)CCCOC2=CC=C(C=C2)C3CCN(C(=O)C4=C5C(=C(C=C4)CCC(O)=O)C=CC=C5)CC3)C,CC1(C)CCCN(CCCOc2ccc(C3CCN(C(=O)c4ccc(CCC(=O)O)c5ccccc45)CC3)cc2)C1
1010,VAPDJJGAJMZUCA-YAQRNVERNA-N,CHEMBL94249,3269,A,6.3,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCN,NCCCCCCCCCCc1c[nH]cn1
1011,UYNVMODNBIQBMV-UHFFFAOYNA-N,CHEMBL305187,3269,A,6.0,chembl20,84867,9606,HRH1,2055,OC(C(N1CCC(CC1)CC2=CC=CC=C2)C)C=3C=CC(O)=CC3,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
1012,UYSOOAKLZHYZOH-UHFFFAOYNA-N,CHEMBL268022,24448,A,6.15,chembl20,84703,10116,HRH1,2055,C1(C=2N=CC(=CC2CCC3=C1C=CC(Cl)=C3)C=O)=C4CCN(CC4)C(=O)C,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(C=O)cnc32)CC1
1013,VMLLHZVDHFWOOM-UHFFFAOYNA-N,CHEMBL310183,3269,A,6.99,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)OC4=C1C=C(C=C4)Cl)CC(O2)CN(C)C,CN(C)CC1CC2c3ccccc3Oc3ccc(Cl)cc3N2O1
1014,VMTWXOTZXVFSPH-LELJVTLKNA-N,49834053,3269,A,7.400010000000001,pubchem,501928,9606,HRH1,2055,FC=1N=C2N(CC=3C(C=C2N4CCN(CC4)CC(C)(C)C(O)=O)=CC=CC3)C1,CC(C)(CN1CCN(C2=Cc3ccccc3Cn3cc(F)nc32)CC1)C(=O)O
1015,VMZBJCIUNPGQKF-ZDUSSCGKNA-N,CHEMBL1093044,3269,N,4.49,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(CCNC)=C2[C@H](C=3C=CC=CN3)C,CNCCc1sc2ccccc2c1[C@@H](C)c1ccccn1
1016,VNFPBHJOKIVQEB-UHFFFAOYNA-N,CHEMBL104,3269,A,5.47,chembl20,774767,9606,HRH1,2055,ClC=1C=CC=CC1C(C=2C=CC=CC2)(C3=CC=CC=C3)N4C=CN=C4,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
1017,VNMMBNWUESETSJ-GPQMBLKYNA-N,CHEMBL156071,3269,A,5.9,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCCCCN,NCCCCCCCCCCCCCc1c[nH]cn1
1018,VNNFGZRIODMCIW-CQSZACIVNA-N,CHEMBL1092597,3269,A,9.0,chembl20,625162,9606,HRH1,2055,C1=CC=C2C(=C(CC2=C1)CCN(C)C)[C@@H](C)C3=C(N=CC=N3)OC,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21
1019,VNUWHBRXYDCOFA-UHFFFAOYNA-N,CHEMBL257524,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCC(N4CCC=5C(CC4)=C(C6=C(C5)N=C(O6)CC)C)C)=NN3)C)C=CC(C)=N2,CCc1nc2cc3c(c(C)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3
1020,VNYAKKUPVDUAEG-XDUJAMRANA-N,CHEMBL2158771,3269,A,7.8,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)C#N)C(=O)O)Cl)Cl,N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
1021,VOIJIMTXMUBFDD-VLGSPTGONA-N,CHEMBL1632412,3269,A,5.0,chembl20,697528,9606,HRH1,2055,C=1(C=C2C(=CC1)NC(/C(/C3CCN(CC3)C)=N\O)=C2)C,Cc1ccc2[nH]c(/C(=N\O)C3CCN(C)CC3)cc2c1
1022,VOPUEJLKUSXAOZ-AQYSXWTQNA-N,CHEMBL2158775,3269,A,7.2,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)OC)C(=O)O)Cl)Cl,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
1023,VKAAMGNCPQOWFB-ACIDLTHQNA-N,45270755,3269,A,7.14267,pubchem,426616,9606,HRH1,2055,S1C2=C(N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C1=CC=CC5)C=C(C(C)C(=O)O)C=C2,CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(c3cc(=O)n(C)c(=O)n3C)CC1)c1ccccc1S2
1024,VLUYCVQWTQUWPI-SREBMQDQNA-N,CHEMBL2158829,3269,A,8.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C4=CC=CC(=C4)OCC(=O)O)Cl)Cl,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
1025,VKVAJQSZVWNRMB-UHFFFAOYNA-N,CHEMBL559557,3269,A,8.62,chembl20,584293,9606,HRH1,2055,C=1C=CC=2N(C(=NC2C1)N3CCC(N(C)CCC4=CC=CC=C4)CC3)CC5=CC=C(C=C5)F,CN(CCc1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
1026,VPZDYZMLWKUTOB-UHFFFAOYNA-N,CHEMBL331188,3269,A,7.78,chembl20,84544,9606,HRH1,2055,N12C(C=3C(=NC=CC3)CC4=C1C=CC=C4)CC(O2)CN(C)C,CN(C)CC1CC2c3cccnc3Cc3ccccc3N2O1
1027,VQILFXAHDTXCBG-KUOLHFIUNA-N,CHEMBL92333,3269,A,6.33,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)CC4=C1C=CC=C4)CC(O2)CN5CCN(CC5)C6=CC(Cl)=CC=C6,Clc1cccc(N2CCN(CC3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)c1
1028,VGYQUDBPYFLBLJ-PTCVETCVNA-N,CHEMBL2429890,3269,A,5.38,chembl20,985421,9606,HRH1,2055,C12[C@H](C3C4C1C5C(C4)C3CC52)NCC6=CC=C7C(=C6)OCO7,c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2
1029,VGYQUDBPYFLBLJ-UHFFFAOYNA-N,73353884,3269,A,5.37903,pubchem,772786,9606,HRH1,2055,O1C=2C=C(CNC3C4C5C6C4CC7C6CC5C73)C=CC2OC1,c1cc2c(cc1CNC1C3C4CC5C6C4CC3C6C51)OCO2
1030,SDEZSIUXMXPOCO-UHFFFAOYNA-N,CHEMBL551347,3269,A,7.74,chembl20,584293,9606,HRH1,2055,C=1C=C2N=C(N3CCC(CC3)N4C=CC=N4)N(C2=CC1)CC=5C=CC(=CC5)F,Fc1ccc(Cn2c(N3CCC(n4cccn4)CC3)nc3ccccc32)cc1
1031,SDPQHMHFTWVGGO-HXTKINSTNA-N,CHEMBL2171015,3269,A,7.0,chembl20,862026,9606,HRH1,2055,O=S(=O)(N1CCC(N2CCC(OC=3C=CC(=C(C3)Cl)Cl)CC2)CC1)NC(C=4C=CC=CC4)=O,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1
1032,SGSDMASCYPMWHE-JDVNFPLTNA-N,CHEMBL273915,3269,A,8.34,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C(=O)O)C=C3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(OC)=C(C=C7)OC)=O,COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(C(=O)O)cc4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1OC
1033,SHVCHMGRIYXVAY-BAKOIFDKNA-N,CHEMBL1259189,3269,A,8.35,chembl20,665661,9606,HRH1,2055,[C@H]1(N2CCN(CC2)C)C3=C(SC4=C(C=CC=C4)C1)C=CC(=C3)CNC(C(C)C)=O,CC(C)C(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2
1034,SHVCHMGRIYXVAY-NAUSHLRJNA-N,49782998,3269,A,8.30103,pubchem,517793,9606,HRH1,2055,S1C2=C([C@@H](N3CCN(CC3)C)CC=4C1=CC=CC4)C=C(C=C2)CNC(=O)C(C)C,CC(C)C(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2
