Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
UKEGGLXTKHMXEB-UMMLCDPINA-N,CHEMBL519240,3269,A,5.45,chembl20,493963,9606,HRH1,2055,N=1C(=NC(=C2CC=C3C(C12)[C@H]4[C@@H](O3)CCCC4)N5CCNCC5)N
UKHPZHQUPSAUMR-UHFFFAOYNA-N,CHEMBL402826,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)OC(=N6)CCC)=NN3)C)C=CC(C)=N2
UMSPPMMERAOIRT-PKRZOPRNNA-N,CHEMBL2158822,3269,A,8.2,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C=4C=CC=CC4C(O)=O)Cl)Cl
UHPLDFSEISHDBD-UHFFFAOYNA-N,CHEMBL1092649,3269,A,8.85,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)=C2CC3=CN=CC=N3)F
UHZJBSJVGFOSSA-UHFFFAOYNA-N,CHEMBL255806,3269,A,5.9,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5Br)OC(=N6)C)=NN3)C)C=CC(C)=N2
UEMKNKCKJCNUSX-UHFFFAOYNA-N,22397436,3269,A,8.10018,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)C4=CC(S(=O)(=O)C)=CC=C4)CC2)C=CC1Cl
UEQUQVLFIPOEMF-UHFFFAOYNA-N,CHEMBL6437,24448,A,11.22,chembl20,84698,10116,HRH1,2055,N12C(C=3C(=CC=CC3)CC4=C1C=CC=C4)CN(CC2)C
UEQUQVLFIPOEMF-UHFFFAOYNA-N,CHEMBL6437,3269,A,9.76,chembl20,774767,9606,HRH1,2055,N12C(C=3C(=CC=CC3)CC4=C1C=CC=C4)CN(CC2)C
UGSSYCALUUTVMW-UHFFFAOYNA-N,CHEMBL85,24448,A,7.1,chembl20,478587,10116,HRH1,2055,C1(C(N2CCCC=C2N=C1C)=O)CCN3CCC(C4=NOC=5C4=CC=C(F)C5)CC3
UGSSYCALUUTVMW-UHFFFAOYNA-N,CHEMBL85,3269,A,8.59,chembl20,84427,9606,HRH1,2055,C1(C(N2CCCC=C2N=C1C)=O)CCN3CCC(C4=NOC=5C4=CC=C(F)C5)CC3
UCNOTTVNPRSTFW-XSFNXXSENA-N,16655023,3269,A,7.13077,pubchem,288105,9606,HRH1,2055,FC1=CC=C(/C=C(/CN2CCN(C[C@@H]3ON=C4[C@H]3COC=5C4=CC(OC)=C(OC)C5)CC2)\C)C=C1
UCQNMJXTWOYVNH-UHFFFAOYNA-N,CHEMBL459373,3269,A,6.69,chembl20,540493,9606,HRH1,2055,C=1C2=C(C=CC1)SC3=C(N2CCCN(CC4=CC=C(C=C4)OCCCN5CCCCC5)C)C=C(C=C3)Cl
UFCXUUIZIMGORH-HXTKINSTNA-N,49836639,3269,A,7.10002,pubchem,537324,9606,HRH1,2055,O1C=2C(C3(CC(N4CCC(CC4)C(=O)O)CC3)CC=5C1=CC=CC5)=CC=CC2
UFELHYMQYHVXRS-DCQYCDFTNA-N,49836295,3269,A,7.70006,pubchem,537324,9606,HRH1,2055,OC(=O)C1CN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CC=C1
UFELHYMQYHVXRS-DCQYCDFTNA-N,CHEMBL1277935,24448,A,8.06,chembl20,685211,10116,HRH1,2055,[C@@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(C=CC5)C(O)=O
UFELHYMQYHVXRS-TZOPNPJKNA-N,CHEMBL1278021,3269,A,6.8,chembl20,685205,9606,HRH1,2055,[C@]12(C3=C(C=CC=C3)CC4=C(C1)C=CC=C4)CCC(C2)N5CC(C=CC5)C(O)=O
UFICFJNNTWVADE-LNNLXFCONA-N,CHEMBL58973,24448,A,8.22,chembl20,84710,10116,HRH1,2055,N1=CNC=C1CCCCCN(CCC(C2=CC=C(C=C2)Cl)C3=NC=CC=C3)C
UFLGIAIHIAPJJC-UHFFFAOYNA-N,CHEMBL1241,3269,A,7.4,chembl20,84547,9606,HRH1,2055,N(C=1N=CC=CC1)(CC2=CC=CC=C2)CCN(C)C
UCAOEOZGCIGAIW-NRFANRHFNA-N,CHEMBL102929,3269,N,4.8,chembl20,84425,9606,HRH1,2055,S(N[C@@H]1CN(CCCOC2=CC=C(C(C3CC3)=O)C=C2)CC1)(C=4C(C)=CC=CC4)(=O)=O
UDCCWKBPMHTQIP-ZYMSVLFVNA-N,CHEMBL564370,3269,A,7.64,chembl20,577960,9606,HRH1,2055,C(CCN1C2=C(SC=3C=CC=CC13)C=CC(C(O)=O)=C2)N4CCN(C=5N(C(N(C(C5)=O)C)=O)C)CCC4
UDFINYYIZQZTKF-UYBDAZJANA-N,CHEMBL410734,24448,A,6.85,chembl20,84704,10116,HRH1,2055,N1(C2C3=C(C=C(C=C3)Cl)CCC4=C2N=CC=C4)CC(=O)NCC1
SXCVVYUSUGUSMW-UHFFFAOYNA-N,73346042,3269,A,6.29073,pubchem,764178,9606,HRH1,2055,FCCOC=1C(N2CCN(CC2)CCCCN3N=CC(=O)N(C3=O)C)=CC=CC1
SWDWBOARDFBZAD-GOSISDBHNA-N,CHEMBL1935447,3269,A,8.85,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CC3=CC=C(C=C3)OC)C([C@H]4CNCCS4)=NC2=C1
SWDWBOARDFBZAD-UHFFFAOYNA-N,CHEMBL1935448,3269,A,7.04,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CC3=CC=C(C=C3)OC)C(C4CNCCS4)=NC2=C1
TYDWSEQLTIBAPO-AOYCEVKUNA-N,CHEMBL2158789,3269,A,6.7,chembl20,856370,9606,HRH1,2055,C([C@@](C)(N1CCC(CN2CCC(OC=3C=CC(=C(C3C)Cl)Cl)CC2)CC1)CC4=CC=CC=C4)(O)=O
SYDJFDHCVPRQIP-UHFFFAOYNA-N,CHEMBL1935433,3269,A,8.31,chembl20,796225,9606,HRH1,2055,C=1C=C2N=C(C3CCCN(CC(N4CCCCC4)=O)C3)N(CC5=CC=C(C=C5)F)C2=CC1
SYNXMLXHBZIEOT-ZGZFQTMPNA-N,11848677,3269,A,6.284,pubchem,470737,9606,HRH1,2055,S(=O)(=O)(N)C1=CC=2N=C(OC2C=C1)NC3CCN(CC3)CC4=CC(OCC)=C(OC)C=C4
TVKCCIBAUDHHBL-UHFFFAOYNA-N,CHEMBL558663,3269,A,7.85,chembl20,584293,9606,HRH1,2055,C1=CC=C2N(C(N3CCC(CC3)N(CC4CCOCC4)C)=NC2=C1)CC=5C=CC(=CC5)OC
UALAMQRWRIVLLQ-UHFFFAOYNA-N,CHEMBL272546,3269,A,5.5,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC=4C(=CC5=C(C4)OC(=N5)CC)CC3)=NN2)C
UAUJDKBNVRSJBD-UHFFFAOYNA-N,CHEMBL10602,3269,A,5.29,chembl20,605748,9606,HRH1,2055,C=1C=C(C=CC1)C(CN(C)C)C2=CC=CC=C2
UBCZIICPWSGHLS-WYAKWROONA-N,CHEMBL322695,3269,A,5.0,chembl20,84425,9606,HRH1,2055,C(C1=NC=CN=C1)(N[C@@H]2CN(CCCOC=3C=CC(C(=O)C)=CC3)CC2)=O
TZBFBARTOUGERH-UHFFFAOYNA-N,CHEMBL1783972,3269,A,5.15,chembl20,750451,9606,HRH1,2055,C1(C=2C=NC=CC2)=CC=C3C(C4=C(N3CCC=5C=CC=CN5)CCN(C4)C)=C1
TWMXGXSGGIIQDM-UHFFFAOYNA-N,CHEMBL2205812,3269,A,5.42,chembl20,884323,9606,HRH1,2055,C12C3C4C5C1C6C(C4C(C62)(N3CCC7=CC=C(C=C7)OC)O)C5
TZVRVTZSSPWUGF-UHFFFAOYNA-N,CHEMBL256472,3269,A,5.5,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)OC(=N6)COC)=NN3)C)C=CC(C)=N2
TZZKWSLLNPOOCC-UHFFFAOYNA-N,44591099,3269,A,7.10237,pubchem,392464,9606,HRH1,2055,O(CCCN1CCCCC1)C2=CC=C(CN(CCC=C3C=4C(CCC=5C3=CC=CC5)=CC=CC4)C)C=C2
VBCICAQKBGYRMP-UHFFFAOYNA-N,CHEMBL444353,3269,A,7.92,chembl20,302883,9606,HRH1,2055,C=12C(C=3N(C=CN3)CC(C1N(C)C=C2)=O)C4=CCNCC4
VBMKWPABKWXAOB-UHFFFAOYNA-N,CHEMBL95125,3269,A,8.2,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3N=CC=CC3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(Cl)=C(C=C7)Cl)=O
VCADIWSEVTZZOR-UYBDAZJANA-N,25147771,3269,A,7.01002,pubchem,408968,9606,HRH1,2055,ClC1=CC2=C(N=C(N3CCN(CC3)C)N=C2C=C1)NCC=4C=COC4
VCLTUEPMXZBALZ-JBKYRYQPNA-N,49836410,24448,A,7.91009,pubchem,537330,10116,HRH1,2055,FC1(CCN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CC1)C(O)=O
VCLTUEPMXZBALZ-JBKYRYQPNA-N,49836410,3269,A,7.40001,pubchem,537324,9606,HRH1,2055,FC1(CCN(C2C[C@]3(CC2)CC=4C(CC=5C3=CC=CC5)=CC=CC4)CC1)C(O)=O
UXQVMDVKHFQOEU-LJQANCHMNA-N,71451044,3269,A,9.50031,pubchem,687274,9606,HRH1,2055,ClC1=CC=C(CC2=NN(C[C@@H]3N(CCC3)CCCC)C(=O)C4=NC=CC=C24)C=C1
PDJBLXDNFLXACI-OKPOJWAQNA-N,71449858,3269,A,7.10002,pubchem,701282,9606,HRH1,2055,ClC=1C=C(OC2CCN(C3CCN(CC3)C(=O)C4=CC(S(=O)(=O)CCCC(=O)O)=CC=C4)CC2)C=CC1Cl
VDAMCZUHIJCJPK-UHFFFAOYNA-N,CHEMBL98079,3269,A,8.18,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC=3C=CC(=CC3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC=CC=C7)=O
VDCBDIRJDJYCIZ-UHFFFAOYNA-N,CHEMBL2207642,3269,A,6.31,chembl20,886464,9606,HRH1,2055,C1=CC=2C(=CC=C1)C(=CC2CN3CCN(CC3)C4=C(C=CC=C4)OC)CN5CCN(CC5)C6=CC=C(C=C6)Cl
VDFDTTRCUDMUDX-HNNXBMFYNA-N,71463288,3269,A,7.70006,pubchem,719511,9606,HRH1,2055,ClC=1C=C(OC2CCN(CC2)C[C@H](O)CSC=3C=C(OC)C=CC3)C=CC1Cl
UYZUQDLFLZXDNQ-WYUMXYHSNA-N,CHEMBL152126,3269,A,6.2,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCN2CCCC2
UZFUMFWJEGINFP-GLAYEKRENA-N,CHEMBL2151156,3269,A,7.9,chembl20,853257,9606,HRH1,2055,CC1(CCCN(C1)CCCOC2=CC=C(C=C2)C3CCN(C(=O)C4=C5C(=C(C=C4)CCC(O)=O)C=CC=C5)CC3)C
VAPDJJGAJMZUCA-YAQRNVERNA-N,CHEMBL94249,3269,A,6.3,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCN
UYNVMODNBIQBMV-UHFFFAOYNA-N,CHEMBL305187,3269,A,6.0,chembl20,84867,9606,HRH1,2055,OC(C(N1CCC(CC1)CC2=CC=CC=C2)C)C=3C=CC(O)=CC3
UYSOOAKLZHYZOH-UHFFFAOYNA-N,CHEMBL268022,24448,A,6.15,chembl20,84703,10116,HRH1,2055,C1(C=2N=CC(=CC2CCC3=C1C=CC(Cl)=C3)C=O)=C4CCN(CC4)C(=O)C
VMLLHZVDHFWOOM-UHFFFAOYNA-N,CHEMBL310183,3269,A,6.99,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)OC4=C1C=C(C=C4)Cl)CC(O2)CN(C)C
VMTWXOTZXVFSPH-LELJVTLKNA-N,49834053,3269,A,7.40001,pubchem,501928,9606,HRH1,2055,FC=1N=C2N(CC=3C(C=C2N4CCN(CC4)CC(C)(C)C(O)=O)=CC=CC3)C1
VMZBJCIUNPGQKF-ZDUSSCGKNA-N,CHEMBL1093044,3269,N,4.49,chembl20,624292,9606,HRH1,2055,C1=CC=C2C(=C1)SC(CCNC)=C2[C@H](C=3C=CC=CN3)C
VNFPBHJOKIVQEB-UHFFFAOYNA-N,CHEMBL104,3269,A,5.47,chembl20,774767,9606,HRH1,2055,ClC=1C=CC=CC1C(C=2C=CC=CC2)(C3=CC=CC=C3)N4C=CN=C4
VNMMBNWUESETSJ-GPQMBLKYNA-N,CHEMBL156071,3269,A,5.9,chembl20,84547,9606,HRH1,2055,N1=CNC=C1CCCCCCCCCCCCCN
VNNFGZRIODMCIW-CQSZACIVNA-N,CHEMBL1092597,3269,A,9.0,chembl20,625162,9606,HRH1,2055,C1=CC=C2C(=C(CC2=C1)CCN(C)C)[C@@H](C)C3=C(N=CC=N3)OC
VNUWHBRXYDCOFA-UHFFFAOYNA-N,CHEMBL257524,3269,A,5.6,chembl20,465005,9606,HRH1,2055,C1=CC=C2C(=C1C=3N(C(SCCC(N4CCC=5C(CC4)=C(C6=C(C5)N=C(O6)CC)C)C)=NN3)C)C=CC(C)=N2
VNYAKKUPVDUAEG-XDUJAMRANA-N,CHEMBL2158771,3269,A,7.8,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)C#N)C(=O)O)Cl)Cl
VOIJIMTXMUBFDD-VLGSPTGONA-N,CHEMBL1632412,3269,A,5.0,chembl20,697528,9606,HRH1,2055,C=1(C=C2C(=CC1)NC(/C(/C3CCN(CC3)C)=N\O)=C2)C
VOPUEJLKUSXAOZ-AQYSXWTQNA-N,CHEMBL2158775,3269,A,7.2,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=C(C=CC=C4)OC)C(=O)O)Cl)Cl
VKAAMGNCPQOWFB-ACIDLTHQNA-N,45270755,3269,A,7.14267,pubchem,426616,9606,HRH1,2055,S1C2=C(N(CCCN3CCCN(CC3)C=4N(C(=O)N(C(=O)C4)C)C)C=5C1=CC=CC5)C=C(C(C)C(=O)O)C=C2
VLUYCVQWTQUWPI-SREBMQDQNA-N,CHEMBL2158829,3269,A,8.3,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1)OC2CCN(CC2)CC3CCN(CC3)C4=CC=CC(=C4)OCC(=O)O)Cl)Cl
VKVAJQSZVWNRMB-UHFFFAOYNA-N,CHEMBL559557,3269,A,8.62,chembl20,584293,9606,HRH1,2055,C=1C=CC=2N(C(=NC2C1)N3CCC(N(C)CCC4=CC=CC=C4)CC3)CC5=CC=C(C=C5)F
VPZDYZMLWKUTOB-UHFFFAOYNA-N,CHEMBL331188,3269,A,7.78,chembl20,84544,9606,HRH1,2055,N12C(C=3C(=NC=CC3)CC4=C1C=CC=C4)CC(O2)CN(C)C
VQILFXAHDTXCBG-KUOLHFIUNA-N,CHEMBL92333,3269,A,6.33,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)CC4=C1C=CC=C4)CC(O2)CN5CCN(CC5)C6=CC(Cl)=CC=C6
VGYQUDBPYFLBLJ-PTCVETCVNA-N,CHEMBL2429890,3269,A,5.38,chembl20,985421,9606,HRH1,2055,C12[C@H](C3C4C1C5C(C4)C3CC52)NCC6=CC=C7C(=C6)OCO7
VGYQUDBPYFLBLJ-UHFFFAOYNA-N,73353884,3269,A,5.37903,pubchem,772786,9606,HRH1,2055,O1C=2C=C(CNC3C4C5C6C4CC7C6CC5C73)C=CC2OC1
SDEZSIUXMXPOCO-UHFFFAOYNA-N,CHEMBL551347,3269,A,7.74,chembl20,584293,9606,HRH1,2055,C=1C=C2N=C(N3CCC(CC3)N4C=CC=N4)N(C2=CC1)CC=5C=CC(=CC5)F
SDPQHMHFTWVGGO-HXTKINSTNA-N,CHEMBL2171015,3269,A,7.0,chembl20,862026,9606,HRH1,2055,O=S(=O)(N1CCC(N2CCC(OC=3C=CC(=C(C3)Cl)Cl)CC2)CC1)NC(C=4C=CC=CC4)=O
SGSDMASCYPMWHE-JDVNFPLTNA-N,CHEMBL273915,3269,A,8.34,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C(=O)O)C=C3)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C7=CC(OC)=C(C=C7)OC)=O
SHVCHMGRIYXVAY-BAKOIFDKNA-N,CHEMBL1259189,3269,A,8.35,chembl20,665661,9606,HRH1,2055,[C@H]1(N2CCN(CC2)C)C3=C(SC4=C(C=CC=C4)C1)C=CC(=C3)CNC(C(C)C)=O
SHVCHMGRIYXVAY-NAUSHLRJNA-N,49782998,3269,A,8.30103,pubchem,517793,9606,HRH1,2055,S1C2=C([C@@H](N3CCN(CC3)C)CC=4C1=CC=CC4)C=C(C=C2)CNC(=O)C(C)C
SHXAAVWRLZPGKQ-GOSISDBHNA-N,CHEMBL1767143,3269,A,6.2,chembl20,741663,9606,HRH1,2055,C=1C(C(OC)=O)=CC=C(CC2=NN(C[C@H]3CCCN3C)C(C=4C2=CC=CC4)=O)C1
SEUYQQCRLOAGRD-UHFFFAOYNA-N,CHEMBL1092652,3269,A,8.68,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)C2=CC=3C=CC=NN3)Cl
SDYJUASJEOPULH-UHFFFAOYNA-N,CHEMBL1923530,3269,A,5.49,chembl20,790127,9606,HRH1,2055,C=1C=CC=2C(=NC=NC2N3CCN(CC3)C4CCCC4)C1
SEBMTIQKRHYNIT-UHFFFAOYNA-N,CHEMBL946,24448,A,8.41,chembl20,84706,10116,HRH1,2055,C1(C2=NC=CC=C2CCC3=C1C=CC=C3)=C4CCN(CC4)C
SECVFAJWTWEYDD-HXTKINSTNA-N,CHEMBL1277034,3269,A,6.5,chembl20,685205,9606,HRH1,2055,C12(CC3=C(C=CC=C3)CC=4C=CC=CC14)CCC(C2)N5CC(C5)CC(=O)O
SEIOTCVWLCUESB-YIOWICSRNA-N,CHEMBL2158783,3269,A,7.4,chembl20,856370,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)OC2CCN(CC2)CC3CCN(CC3)[C@@H](CC4=CC=C(C=C4)F)C(=O)O)Cl)C
SHNQYDFOONPSKV-UHFFFAOYNA-N,CHEMBL316438,3269,A,8.52,chembl20,84540,9606,HRH1,2055,N12C(C3=C(C=CC=C3)CC4=C1C=CC=C4)CC(O2)CN5CCCC5
SFPSQBFPUCFLEZ-AIZNXBIQNA-N,57345617,3269,A,5.76472,pubchem,644866,9606,HRH1,2055,ClC1=CC=C(C2(O)C[C@H]3N([C@@H](C2)CC3)CCCCC4=CC=C(F)C=C4)C=C1
UQMFUNLNAONENR-UHFFFAOYNA-N,CHEMBL325258,3269,A,6.55,chembl20,84419,9606,HRH1,2055,N1(C(=O)OCCC2=CC=C(C#N)C=C2)CCN(CC1)CCCC3=CC=CC=C3
URZPDWAADSKBHJ-QENMJEOYNA-N,CHEMBL318659,3269,A,8.52,chembl20,84421,9606,HRH1,2055,[C@H]12[C@@H](C=3C(=CC=CC3)CC4=C1C=CC=C4)CC(O2)CN5CCN(CC5)C
USCDVFNXTCISHV-LBOYIXSDNA-N,9826801,3269,A,6.30103,pubchem,517793,9606,HRH1,2055,FC1=CC=C(N2C=C(C3CCN(CC3)CCN4CCNC4=O)C5=C2C=CC(=C5)C6=NN(N=N6)C)C=C1
USGLWFZAXHASGB-UHFFFAOYNA-N,CHEMBL2037528,3269,A,7.34,chembl20,820697,9606,HRH1,2055,C(CCCCN1CCN(CC1)C=2C=CC(=CC2)Cl)(=O)C=3SC=4C(N3)=CC=CC4
USKZVJAZXRLUHK-UHFFFAOYNA-N,CHEMBL402015,3269,A,5.8,chembl20,465005,9606,HRH1,2055,C1=CC=C2N=C(C=CC2=C1C=3N(C)C(=NN3)SCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)C)Br)C
USQNYIPSWUNBEC-UHFFFAOYNA-N,CHEMBL320002,3269,A,8.17,chembl20,84418,9606,HRH1,2055,C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)F)C(C4CCN(CC4)CCC5(CN(C(C6=CC(OC)=C(C(=C6)OC)OC)=O)CC5)C=7C=C8OCOC8=CC7)=O
URKOMYMAXPYINW-UHFFFAOYNA-N,CHEMBL716,24448,A,7.4,chembl20,478587,10116,HRH1,2055,S1C=2C(C(N3CCN(CC3)CCOCCO)=NC=4C1=CC=CC4)=CC=CC2
URKOMYMAXPYINW-UHFFFAOYNA-N,CHEMBL716,3269,A,8.34,chembl20,774767,9606,HRH1,2055,S1C=2C(C(N3CCN(CC3)CCOCCO)=NC=4C1=CC=CC4)=CC=CC2
URSKGEZFWCRYMD-GOSISDBHNA-N,52937629,3269,A,8.30016,pubchem,591512,9606,HRH1,2055,O=C1N(N=C(C=2C1=CC=CC2)CC3=CC=C(OCC)C=C3)C[C@@H]4N(CCC4)C
URWAMRSFMYPXOS-UHFFFAOYNA-N,CHEMBL1923534,3269,A,5.09,chembl20,790127,9606,HRH1,2055,C=1C=CC=C(N2C(=NC(SCCN)=N2)C3CCCCC3)C1
UVKZSORBKUEBAZ-UHFFFAOYNA-N,CHEMBL648,3269,A,8.35,chembl20,774767,9606,HRH1,2055,N1(C(C2=CC=CC=C2)C3=CC=CC=C3)CCN(CC1)C
UTVOOLLPUMDSJS-AGRMZXHONA-N,CHEMBL2171030,3269,A,5.2,chembl20,862026,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)O[C@H]2CCN([C@H](C2)C(=O)O)C3CCN(CC3)C(=O)C=4C=CC(=CC4)C)Cl)C
UTVOOLLPUMDSJS-MQFJWJLWNA-N,CHEMBL2171031,3269,A,5.3,chembl20,862026,9606,HRH1,2055,C1(=C(C=CC(=C1Cl)O[C@@H]2CCN([C@@H](C2)C(=O)O)C3CCN(CC3)C(=O)C=4C=CC(=CC4)C)Cl)C
UTYFBWKQSXSRBL-UHFFFAOYNA-N,CHEMBL609328,3269,A,6.14,chembl20,612232,9606,HRH1,2055,C1=CC=C2CC3=C(C=CC=C3)C(CNCCCC4=CC=CC=C4)C2=C1
UUEDQZRCAVWNIH-UHFFFAOYNA-N,CHEMBL1092259,3269,A,8.85,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)=C2CC3=CN=CC=N3)Cl
FRDOPYUUNJUZKI-PKRZOPRNNA-N,CHEMBL1082036,3269,N,4.42,chembl20,621600,9606,HRH1,2055,C=1C=C2OC(NC3CCN(CC3)CC4=CC(=CC(=C4)OCC)OC5CCOCC5)=NC2=CC1S(=O)(=O)CC
UURQFLKKSYYPEF-VJSLDGLSNA-N,10456093,3269,A,6.6925,pubchem,448777,9606,HRH1,2055,OC(C1CCN(CC1)CCCCC=2C=CC(=CC2)C(O)=O)(C3=CC=CC=C3)C4=CC=CC=C4
UUYDLXMNWLLYQV-UHFFFAOYNA-N,24803316,3269,A,7.40001,pubchem,591512,9606,HRH1,2055,ClC1=CC=C(CC2=NN(CCNCCCCC3=CC=C(OCCCN4CCCCCC4)C=C3)C(=O)C5=C2C=CC=C5)C=C1
UIDVVYFYTIPHHE-UHFFFAOYNA-N,45269436,3269,A,8.48149,pubchem,432949,9606,HRH1,2055,FC1=CC=C(CN2C(N3CCC(N(C4CCOCC4)C)CC3)=NC=5C2=CC=CC5)C=C1
UBEJREHBDACTGD-HVXXBKQBNA-N,56835171,24448,A,5.4437,pubchem,638347,10116,HRH1,2055,O1C(C2=CC3=NC(=NC(N4CCNCC4)=C3C=C2)N)=CC=C1
UBEJREHBDACTGD-HVXXBKQBNA-N,CHEMBL1935574,3269,N,4.98,chembl20,795792,9606,HRH1,2055,N=1C(=NC(N2CCNCC2)=C3C1C=C(C=C3)C=4OC=CC4)N
XIXNIIXUWWAPMD-UHFFFAOYNA-N,CHEMBL10855,24448,A,5.99,chembl20,84703,10116,HRH1,2055,C1(C2=NC(C)=CC=C2CCC3=C1C=CC(Cl)=C3)=C4CCN(CC4)C(=O)C
XJGVXQDUIWGIRW-UHFFFAOYNA-N,CHEMBL831,24448,A,6.0,chembl20,84699,10116,HRH1,2055,C1(=NC2=C(C=CC=C2)OC=3C1=CC(=CC3)Cl)N4CCN(CC4)C
XCVMKCYUNNAQAM-UHFFFAOYNA-N,CHEMBL1403257,3269,A,5.72,chembl20,790127,9606,HRH1,2055,N1=C(N=C(N=C1N2CCCC2)N3CCNCC3)N4CCCC4
XCZLNFZYXMZUJO-HXTKINSTNA-N,CHEMBL1277035,3269,A,6.7,chembl20,685205,9606,HRH1,2055,C12(CC3=C(C=CC=C3)CC=4C=CC=CC14)CCC(C2)N5CC(=C5)CC(O)=O
XHPXJEMBVQVQEF-CWEIQNLFNA-N,42626110,3269,A,5.77,pubchem,414923,9606,HRH1,2055,O=C(N/C(=N/CCCC=1NC=NC1)/N)C=2NC=3C(C2)=CC=CC3
XHPXJEMBVQVQEF-PDKHIYDUNA-N,CHEMBL474448,3269,A,5.77,chembl20,562952,9606,HRH1,2055,C=1C2=CC=CC=C2NC1C(/N=C(/NCCCC=3N=CNC3)\N)=O
XDSMUCBPVGKAJZ-UHFFFAOYNA-N,CHEMBL1090528,3269,A,8.66,chembl20,625162,9606,HRH1,2055,C1(=CC=C2C(=C1)CC(CCN(C)C)C2=C(C)C=3SC=CN3)C
XDWZAQMJKQSQIJ-UHFFFAOYNA-N,CHEMBL143242,24448,A,6.72,chembl20,84706,10116,HRH1,2055,C1(C2=C(C=C(C=C2)C)CCC3=C1N=CC=C3)=C4CCN(CC4)C(=O)C
XFKVGPGQUBQBGA-BKVUICMLNA-N,90667238,3269,N,,pubchem,1122375,9606,HRH1,2055,N=1C(CCCN/C(/NC#N)=N/C)=CNC1C
XFMAJARUDAULHP-UHFFFAOYNA-N,CHEMBL3094213,3269,A,5.6,chembl20,1280381,9606,HRH1,2055,C1(OC2=CC=C3C(=C2)CCNCC3)CCN(CC1)C(C)C
XFMPGBXLGWZMQP-XLPACQNMNA-N,CHEMBL270177,3269,A,5.96,chembl20,463664,9606,HRH1,2055,C1=CC=C2N=C(NC(C2=C1Cl)C)N
XFQZALCRWJDNNK-QGZVFWFLNA-N,CHEMBL1935442,3269,A,9.1,chembl20,796225,9606,HRH1,2055,C1=CC=C2N(CC3=CC=C(C=C3)F)C([C@H]4CNCCO4)=NC2=C1
XHDPHPBWQCZQAX-UHFFFAOYNA-N,CHEMBL271280,3269,A,5.5,chembl20,465005,9606,HRH1,2055,O1C=NC(C)=C1C=2N(C(SCCCN3CCC4=CC5=C(C=C4CC3)N=C(O5)C6CC6)=NN2)C
